show_id,cast_id
s1830,6799.0
s1830,6800.0
s1830,6801.0
s1830,2302.0
s1830,6726.0
s1830,6733.0
s1831,6802.0
s1831,6803.0
s1831,6804.0
s1831,6805.0
s1831,6806.0
s1831,6807.0
s1831,6808.0
s1832,6809.0
s1832,6782.0
s1833,6810.0
s1833,6811.0
s1833,6812.0
s1833,2302.0
s1833,6813.0
s1833,6814.0
s1833,6815.0
s1834,6816.0
s1834,6817.0
s1834,1678.0
s1834,5812.0
s1834,6818.0
s1834,6819.0
s1834,6820.0
s1834,6821.0
s1834,6822.0
s1834,1324.0
s1834,6823.0
s1834,6824.0
s1834,1725.0
s1836,6825.0
s1836,2712.0
s1836,6826.0
s1836,6827.0
s1836,6828.0
s1836,6829.0
s1836,6830.0
s1836,6831.0
s1836,6832.0
s1836,6833.0
s1837,6834.0
s1837,6835.0
s1837,1058.0
s1837,6836.0
s1837,6837.0
s1837,4382.0
s1837,6838.0
s1837,6839.0
s1837,6840.0
s1837,6841.0
s1837,6842.0
s1837,6843.0
s1837,6844.0
s1839,120.0
s1839,2673.0
s1839,6845.0
s1839,6357.0
s1839,6846.0
s1839,2114.0
s1839,6847.0
s1839,6848.0
s1839,6849.0
s1839,3683.0
s1841,6850.0
s1841,6851.0
s1841,6852.0
s1841,1187.0
s1841,6853.0
s1841,6854.0
s1841,5283.0
s1841,6855.0
s1841,6856.0
s1841,6857.0
s1841,6858.0
s1841,6859.0
s1841,6860.0
s1843,2118.0
s1843,6861.0
s1843,6862.0
s1843,6863.0
s1843,4358.0
s1843,1330.0
s1843,6864.0
s1843,4592.0
s1843,4988.0
s1843,6865.0
s1843,6866.0
s1843,6867.0
s1844,6868.0
s1844,6869.0
s1844,6870.0
s1844,6871.0
s1844,6872.0
s1844,6873.0
s1844,6874.0
s1844,6875.0
s1844,6876.0
s1844,6877.0
s1845,6878.0
s1845,1652.0
s1845,2054.0
s1845,6879.0
s1845,6880.0
s1845,3288.0
s1845,5838.0
s1845,6881.0
s1845,6882.0
s1845,6883.0
s1846,6884.0
s1846,6885.0
s1846,4568.0
s1846,6886.0
s1846,6887.0
s1846,6888.0
s1846,6889.0
s1846,6890.0
s1846,6891.0
s1846,6892.0
s1847,6893.0
s1847,6894.0
s1847,6895.0
s1847,6140.0
s1847,6896.0
s1847,6897.0
s1847,6898.0
s1847,6899.0
s1847,6900.0
s1847,5572.0
s1850,6901.0
s1850,6902.0
s1850,4813.0
s1850,6903.0
s1850,1684.0
s1850,4107.0
s1850,6904.0
s1850,6905.0
s1850,4812.0
s1851,6906.0
s1851,6907.0
s1851,6908.0
s1851,1679.0
s1851,6909.0
s1851,6910.0
s1856,6911.0
s1856,6912.0
s1856,3207.0
s1856,6913.0
s1856,6914.0
s1856,73.0
s1856,6915.0
s1857,6916.0
s1859,6917.0
s1859,4005.0
s1859,6918.0
s1859,6919.0
s1859,5267.0
s1860,4160.0
s1860,4161.0
s1860,4162.0
s1860,4163.0
s1860,4164.0
s1860,4165.0
s1860,4166.0
s1860,1347.0
s1860,4167.0
s1860,4168.0
s1862,3622.0
s1862,282.0
s1862,6920.0
s1862,6921.0
s1862,818.0
s1862,6922.0
s1862,6923.0
s1862,6924.0
s1862,6925.0
s1863,816.0
s1863,6926.0
s1863,286.0
s1863,6927.0
s1863,6928.0
s1863,6929.0
s1863,6930.0
s1863,6931.0
s1863,6932.0
s1864,6933.0
s1864,943.0
s1864,6934.0
s1864,6935.0
s1864,6936.0
s1866,910.0
s1866,900.0
s1866,4013.0
s1866,5250.0
s1866,6937.0
s1866,285.0
s1866,829.0
s1866,819.0
s1866,6938.0
s1866,305.0
s1867,902.0
s1867,6939.0
s1867,6940.0
s1867,5267.0
s1867,6181.0
s1867,6941.0
s1867,6942.0
s1867,1167.0
s1868,6943.0
s1868,6944.0
s1868,6945.0
s1868,6946.0
s1868,6947.0
s1868,6948.0
s1868,6949.0
s1868,6950.0
s1870,6951.0
s1870,1849.0
s1870,6952.0
s1870,6953.0
s1870,1802.0
s1870,6954.0
s1871,3498.0
s1871,6955.0
s1871,3496.0
s1871,6956.0
s1871,3504.0
s1871,6957.0
s1871,6958.0
s1871,6959.0
s1871,6960.0
s1871,6961.0
s1873,6962.0
s1873,6963.0
s1873,6964.0
s1873,6965.0
s1873,3909.0
s1873,6966.0
s1873,6967.0
s1873,6968.0
s1875,6969.0
s1877,6970.0
s1877,6971.0
s1877,6972.0
s1877,6973.0
s1880,38.0
s1880,39.0
s1880,6974.0
s1880,2294.0
s1880,2736.0
s1880,45.0
s1880,42.0
s1880,6975.0
s1880,572.0
s1880,47.0
s1880,4509.0
s1880,6976.0
s1880,6977.0
s1880,6978.0
s1880,6979.0
s1880,6980.0
s1880,46.0
s1880,6981.0
s1880,1722.0
s1880,6982.0
s1880,6983.0
s1880,6984.0
s1880,6985.0
s1881,6986.0
s1881,6987.0
s1881,6988.0
s1881,6989.0
s1881,6990.0
s1881,6991.0
s1881,6992.0
s1881,6993.0
s1881,6994.0
s1881,6995.0
s1882,6996.0
s1882,6997.0
s1882,6998.0
s1882,6999.0
s1882,7000.0
s1882,7001.0
s1882,7002.0
s1882,7003.0
s1882,7004.0
s1882,7005.0
s1883,6143.0
s1884,7006.0
s1884,7007.0
s1884,7008.0
s1884,7009.0
s1884,7010.0
s1884,7011.0
s1885,7012.0
s1885,1443.0
s1885,7013.0
s1885,7014.0
s1885,7015.0
s1887,2582.0
s1888,7016.0
s1888,7017.0
s1888,5944.0
s1888,7018.0
s1888,2088.0
s1888,7019.0
s1888,7020.0
s1888,7021.0
s1888,7022.0
s1888,7023.0
s1888,7024.0
s1888,7025.0
s1889,7026.0
s1889,7027.0
s1889,7028.0
s1889,7029.0
s1889,3560.0
s1889,7030.0
s1889,7031.0
s1889,7032.0
s1889,7033.0
s1892,7034.0
s1892,7035.0
s1892,4408.0
s1892,7036.0
s1892,7037.0
s1892,7038.0
s1892,7039.0
s1892,7040.0
s1892,7041.0
s1892,7042.0
s1897,4284.0
s1897,217.0
s1897,4327.0
s1897,7043.0
s1897,7044.0
s1897,7045.0
s1897,7046.0
s1897,229.0
s1897,7047.0
s1897,7048.0
s1897,2790.0
s1897,7049.0
s1897,7050.0
s1897,6092.0
s1897,7051.0
s1898,3646.0
s1898,995.0
s1898,7052.0
s1898,7053.0
s1898,7054.0
s1898,7055.0
s1899,2947.0
s1899,665.0
s1900,3220.0
s1900,7056.0
s1900,7057.0
s1900,7058.0
s1900,7059.0
s1900,7060.0
s1900,3537.0
s1900,7061.0
s1900,7062.0
s1901,7063.0
s1901,7064.0
s1901,7065.0
s1901,1711.0
s1901,688.0
s1901,2412.0
s1901,7066.0
s1901,7067.0
s1901,7068.0
s1901,7069.0
s1901,7070.0
s1901,7071.0
s1901,1158.0
s1902,7072.0
s1902,7073.0
s1902,7074.0
s1902,7075.0
s1902,7076.0
s1902,7077.0
s1902,7078.0
s1902,3171.0
s1902,7079.0
s1902,7080.0
s1902,7081.0
s1902,7082.0
s1902,7083.0
s1903,7084.0
s1903,7085.0
s1903,7086.0
s1903,7087.0
s1903,7088.0
s1903,7089.0
s1903,7090.0
s1903,7091.0
s1903,7092.0
s1903,7093.0
s1903,7094.0
s1903,7095.0
s1904,4698.0
s1904,7096.0
s1904,7097.0
s1905,358.0
s1905,7098.0
s1906,4169.0
s1906,7099.0
s1906,7100.0
s1906,3121.0
s1906,4173.0
s1906,7101.0
s1906,7102.0
s1906,7103.0
s1910,1451.0
s1910,3405.0
s1910,7104.0
s1910,49.0
s1910,3410.0
s1910,7105.0
s1910,7106.0
s1910,7107.0
s1910,7108.0
s1913,1021.0
s1913,6078.0
s1913,7109.0
s1913,1592.0
s1913,1595.0
s1913,7110.0
s1913,7111.0
s1913,7112.0
s1913,7113.0
s1913,4142.0
s1917,7114.0
s1917,7115.0
s1921,7116.0
s1921,7117.0
s1921,7118.0
s1921,7119.0
s1921,7120.0
s1921,7121.0
s1922,6509.0
s1922,7122.0
s1922,3349.0
s1922,7123.0
s1922,3468.0
s1922,7124.0
s1922,7125.0
s1922,7126.0
s1922,7127.0
s1922,7128.0
s1925,6845.0
s1925,7129.0
s1925,648.0
s1925,7130.0
s1925,7131.0
s1925,7132.0
s1925,7133.0
s1925,7134.0
s1928,7135.0
s1928,7136.0
s1928,7137.0
s1928,7138.0
s1928,7139.0
s1928,7140.0
s1931,6839.0
s1931,7141.0
s1931,6157.0
s1931,7142.0
s1931,7143.0
s1931,7144.0
s1931,7145.0
s1931,7146.0
s1932,2998.0
s1932,2098.0
s1932,7147.0
s1932,3856.0
s1932,7148.0
s1932,1612.0
s1932,7149.0
s1932,7150.0
s1932,7151.0
s1936,3857.0
s1937,2828.0
s1937,7152.0
s1937,7153.0
s1937,7154.0
s1937,7155.0
s1937,7156.0
s1937,7157.0
s1937,7158.0
s1937,7159.0
s1937,7160.0
s1937,7161.0
s1937,7162.0
s1937,7163.0
s1937,7164.0
s1937,7165.0
s1937,7166.0
s1937,7167.0
s1938,7168.0
s1938,7169.0
s1938,7170.0
s1938,7171.0
s1938,7172.0
s1938,7173.0
s1938,7174.0
s1938,7175.0
s1938,7176.0
s1938,7177.0
s1938,7178.0
s1939,822.0
s1939,7179.0
s1939,7180.0
s1939,7181.0
s1939,7182.0
s1939,5274.0
s1939,7183.0
s1939,7184.0
s1939,7185.0
s1939,7186.0
s1940,948.0
s1940,282.0
s1940,7187.0
s1940,3021.0
s1940,1537.0
s1940,3486.0
s1940,7188.0
s1941,902.0
s1941,4005.0
s1941,7187.0
s1941,817.0
s1941,7189.0
s1941,7190.0
s1941,4746.0
s1941,1540.0
s1942,6918.0
s1942,6942.0
s1942,3619.0
s1942,7191.0
s1942,7192.0
s1942,7193.0
s1942,7194.0
s1942,7195.0
s1942,7196.0
s1942,7197.0
s1943,948.0
s1943,947.0
s1943,7187.0
s1943,7188.0
s1943,7198.0
s1944,6918.0
s1944,4005.0
s1944,7199.0
s1944,7200.0
s1944,6172.0
s1944,7201.0
s1944,7202.0
s1944,3072.0
s1944,7203.0
s1945,3622.0
s1945,994.0
s1945,6188.0
s1945,7204.0
s1945,7205.0
s1945,5466.0
s1946,7206.0
s1946,7207.0
s1946,820.0
s1946,7208.0
s1946,832.0
s1946,3487.0
s1946,7209.0
s1946,7210.0
s1946,7184.0
s1946,3646.0
s1947,910.0
s1947,6636.0
s1947,5249.0
s1947,5466.0
s1947,4013.0
s1947,7211.0
s1947,7212.0
s1947,4769.0
s1947,900.0
s1947,825.0
s1947,6182.0
s1951,7213.0
s1951,7214.0
s1951,7215.0
s1951,7216.0
s1951,7217.0
s1951,7218.0
s1951,7219.0
s1951,7220.0
s1951,7221.0
s1951,7222.0
s1958,368.0
s1958,52.0
s1958,7223.0
s1958,1310.0
s1958,6335.0
s1958,7224.0
s1958,2140.0
s1958,2004.0
s1958,7225.0
s1958,2287.0
s1960,7226.0
s1960,7227.0
s1960,7228.0
s1960,7229.0
s1960,7230.0
s1960,3683.0
s1960,7231.0
s1960,7232.0
s1960,7233.0
s1960,7234.0
s1961,220.0
s1964,7235.0
s1964,7236.0
s1964,7237.0
s1964,7238.0
s1964,7239.0
s1964,7240.0
s1964,7241.0
s1964,7242.0
s1964,7243.0
s1964,7244.0
s1964,7245.0
s1964,3794.0
s1964,7246.0
s1964,7247.0
s1964,7248.0
s1965,7249.0
s1965,7250.0
s1965,7251.0
s1965,7252.0
s1965,7253.0
s1965,7254.0
s1965,7255.0
s1965,7256.0
s1965,7257.0
s1965,7258.0
s1965,7259.0
s1965,7260.0
s1965,7261.0
s1965,7262.0
s1965,7263.0
s1965,7264.0
s1966,7249.0
s1966,7257.0
s1966,7265.0
s1966,7254.0
s1966,7255.0
s1966,7256.0
s1966,7266.0
s1966,7250.0
s1966,7251.0
s1966,7253.0
s1966,7252.0
s1966,7267.0
s1966,7268.0
s1966,7259.0
s1966,7269.0
s1966,7270.0
s1966,7271.0
s1967,7249.0
s1967,7250.0
s1967,7255.0
s1967,7253.0
s1967,7252.0
s1967,7251.0
s1967,7270.0
s1967,7272.0
s1967,7273.0
s1967,7271.0
s1967,7257.0
s1967,7254.0
s1967,7256.0
s1967,7266.0
s1967,7259.0
s1967,7269.0
s1968,7253.0
s1968,7252.0
s1968,7274.0
s1968,7275.0
s1968,7276.0
s1968,7249.0
s1968,7277.0
s1968,7272.0
s1968,7267.0
s1968,7268.0
s1968,7235.0
s1968,7236.0
s1968,7237.0
s1968,7278.0
s1968,7261.0
s1968,7279.0
s1970,7249.0
s1970,7267.0
s1970,7268.0
s1970,7250.0
s1970,7251.0
s1970,7257.0
s1970,7254.0
s1970,7255.0
s1970,7256.0
s1970,7235.0
s1970,7236.0
s1970,7237.0
s1970,7253.0
s1970,7252.0
s1970,7261.0
s1970,7263.0
s1971,7280.0
s1971,7281.0
s1971,3025.0
s1971,7282.0
s1971,7283.0
s1971,7284.0
s1971,7285.0
s1971,7286.0
s1972,7287.0
s1972,7288.0
s1972,311.0
s1972,6927.0
s1972,7289.0
s1972,909.0
s1972,7290.0
s1972,7291.0
s1973,7292.0
s1973,7293.0
s1973,7294.0
s1973,7295.0
s1973,7296.0
s1973,7297.0
s1975,4889.0
s1975,7298.0
s1975,7299.0
s1975,7300.0
s1975,6181.0
s1975,7301.0
s1975,7302.0
s1975,3647.0
s1975,7303.0
s1975,7304.0
s1976,4009.0
s1976,3616.0
s1976,866.0
s1976,7305.0
s1976,7306.0
s1976,285.0
s1976,1537.0
s1976,284.0
s1976,822.0
s1976,5251.0
s1977,7307.0
s1977,7308.0
s1977,7309.0
s1977,7310.0
s1977,7297.0
s1977,7311.0
s1977,7312.0
s1977,7313.0
s1977,949.0
s1978,7314.0
s1978,3485.0
s1978,1849.0
s1978,7315.0
s1978,312.0
s1978,7316.0
s1978,7317.0
s1978,7318.0
s1978,7197.0
s1978,7319.0
s1982,7320.0
s1982,7321.0
s1982,7322.0
s1982,7323.0
s1982,7324.0
s1982,7325.0
s1982,4653.0
s1982,7326.0
s1983,7327.0
s1983,7328.0
s1983,7329.0
s1983,1850.0
s1983,7330.0
s1983,7331.0
s1983,7332.0
s1983,7333.0
s1985,7334.0
s1986,7335.0
s1986,7336.0
s1986,7337.0
s1986,7338.0
s1986,7339.0
s1986,7340.0
s1986,7341.0
s1988,7342.0
s1988,7343.0
s1988,7344.0
s1988,7345.0
s1988,7346.0
s1988,7347.0
s1988,7348.0
s1988,7349.0
s1988,7350.0
s1988,7351.0
s1996,6511.0
s1996,7352.0
s1996,7353.0
s1996,1666.0
s1996,3680.0
s1996,1883.0
s1996,7130.0
s1996,6105.0
s1996,7354.0
s1996,7355.0
s1997,7356.0
s1997,7357.0
s1997,446.0
s1997,7358.0
s1997,7359.0
s1997,7360.0
s1997,5102.0
s1997,7361.0
s1997,7362.0
s1998,1461.0
s1998,7363.0
s1998,7364.0
s1998,7365.0
s1998,7366.0
s1998,7367.0
s1998,7368.0
s1998,7369.0
s1998,7370.0
s1998,7371.0
s1999,552.0
s1999,7372.0
s1999,7373.0
s1999,7374.0
s1999,7375.0
s1999,7376.0
s1999,7377.0
s1999,7378.0
s1999,7379.0
s1999,7380.0
s1999,7381.0
s1999,7382.0
s1999,7383.0
s1999,7384.0
s1999,7385.0
s1999,7386.0
s1999,7387.0
s2001,7388.0
s2002,7389.0
s2002,7390.0
s2002,6334.0
s2002,7391.0
s2002,7392.0
s2002,7393.0
s2002,7394.0
s2002,7395.0
s2002,7396.0
s2004,1279.0
s2004,113.0
s2004,7397.0
s2004,621.0
s2004,7398.0
s2004,7399.0
s2004,7400.0
s2004,7401.0
s2004,1497.0
s2004,983.0
s2004,4581.0
s2004,1658.0
s2004,251.0
s2006,7402.0
s2006,3870.0
s2006,7403.0
s2006,227.0
s2006,7404.0
s2006,217.0
s2006,7405.0
s2006,7406.0
s2006,7046.0
s2006,3961.0
s2008,7407.0
s2008,7408.0
s2008,7409.0
s2008,7410.0
s2008,7411.0
s2008,7412.0
s2008,7413.0
s2008,7414.0
s2008,7415.0
s2008,7416.0
s2008,7417.0
s2008,7418.0
s2008,7419.0
s2008,7420.0
s2008,7421.0
s2008,7079.0
s2008,7422.0
s2008,7423.0
s2008,7424.0
s2008,7425.0
s2008,7426.0
s2008,7427.0
s2011,2078.0
s2011,7428.0
s2011,5302.0
s2011,7429.0
s2011,7430.0
s2011,3918.0
s2011,6818.0
s2011,2080.0
s2011,7431.0
s2011,702.0
s2011,7432.0
s2012,7433.0
s2012,3729.0
s2012,5716.0
s2012,7434.0
s2012,7435.0
s2012,7436.0
s2012,7437.0
s2012,7438.0
s2012,7439.0
s2016,5249.0
s2016,7440.0
s2016,7441.0
s2016,7442.0
s2016,7443.0
s2017,7444.0
s2017,7445.0
s2017,7446.0
s2017,6212.0
s2017,7440.0
s2017,7447.0
s2017,7448.0
s2017,7449.0
s2018,6936.0
s2018,7450.0
s2018,7441.0
s2018,7451.0
s2018,6213.0
s2018,7452.0
s2018,7453.0
s2018,7454.0
s2019,6936.0
s2019,7441.0
s2019,7450.0
s2019,7451.0
s2019,7453.0
s2019,7455.0
s2019,7205.0
s2019,7456.0
s2020,7457.0
s2020,7458.0
s2020,7459.0
s2020,7460.0
s2020,7461.0
s2020,7462.0
s2021,948.0
s2021,7463.0
s2021,7464.0
s2023,7465.0
s2023,7466.0
s2023,7467.0
s2023,1430.0
s2023,7468.0
s2023,7469.0
s2023,7470.0
s2023,7471.0
s2023,7472.0
s2023,5710.0
s2023,7473.0
s2024,7474.0
s2024,7475.0
s2024,7476.0
s2024,7449.0
s2024,7477.0
s2024,7478.0
s2024,7479.0
s2024,7480.0
s2024,7481.0
s2024,7482.0
s2025,7483.0
s2025,3505.0
s2025,7484.0
s2025,7034.0
s2025,7485.0
s2025,3498.0
s2025,3217.0
s2025,7486.0
s2025,7487.0
s2025,7488.0
s2026,7489.0
s2026,7490.0
s2026,7491.0
s2026,7492.0
s2026,7493.0
s2026,7494.0
s2027,7495.0
s2027,7457.0
s2027,7496.0
s2027,7497.0
s2027,7498.0
s2027,7499.0
s2027,7500.0
s2027,7501.0
s2027,7502.0
s2027,7448.0
s2028,7503.0
s2028,7504.0
s2028,4310.0
s2028,7505.0
s2028,7506.0
s2028,7507.0
s2028,7508.0
s2028,7509.0
s2029,7510.0
s2029,7511.0
s2029,7512.0
s2029,6895.0
s2029,7513.0
s2029,7514.0
s2029,7515.0
s2029,7516.0
s2030,6079.0
s2030,4417.0
s2030,1440.0
s2030,6601.0
s2030,7517.0
s2030,1726.0
s2030,7518.0
s2030,7519.0
s2030,2119.0
s2030,7520.0
s2030,7521.0
s2031,1849.0
s2031,7522.0
s2031,7523.0
s2031,3485.0
s2031,7524.0
s2031,7525.0
s2031,7526.0
s2031,7527.0
s2032,7528.0
s2032,7529.0
s2032,7530.0
s2032,7531.0
s2032,7532.0
s2032,7533.0
s2032,7534.0
s2032,7535.0
s2032,7536.0
s2035,7537.0
s2035,7538.0
s2035,7539.0
s2035,7540.0
s2035,7541.0
s2035,7542.0
s2035,1172.0
s2036,17.0
s2036,7543.0
s2036,7544.0
s2037,7545.0
s2037,6039.0
s2040,4395.0
s2040,7546.0
s2040,7547.0
s2040,7060.0
s2040,7548.0
s2040,7549.0
s2040,7550.0
s2040,7551.0
s2040,7552.0
s2044,395.0
s2044,7553.0
s2044,7554.0
s2044,7555.0
s2044,7556.0
s2044,7557.0
s2044,7558.0
s2044,7559.0
s2044,7560.0
s2046,7561.0
s2046,3797.0
s2046,3589.0
s2046,7562.0
s2046,7563.0
s2047,2598.0
s2047,2599.0
s2047,2600.0
s2047,2601.0
s2047,2603.0
s2047,2602.0
s2047,2604.0
s2047,7564.0
s2047,7565.0
s2049,3863.0
s2049,7566.0
s2049,4325.0
s2049,7567.0
s2049,1862.0
s2049,7568.0
s2049,7569.0
s2049,7570.0
s2049,7571.0
s2049,7572.0
s2050,3708.0
s2050,7573.0
s2050,6230.0
s2050,5974.0
s2050,7574.0
s2050,7575.0
s2050,7576.0
s2050,7577.0
s2050,7578.0
s2051,7579.0
s2052,1828.0
s2052,7580.0
s2052,7581.0
s2052,7582.0
s2052,7583.0
s2052,7584.0
s2052,7585.0
s2052,7586.0
s2052,7587.0
s2052,7588.0
s2052,7589.0
s2053,7590.0
s2053,7591.0
s2053,1924.0
s2053,7592.0
s2053,7593.0
s2053,7594.0
s2053,7595.0
s2053,7596.0
s2053,7597.0
s2053,7598.0
s2053,7599.0
s2056,7600.0
s2056,7601.0
s2056,4638.0
s2056,7602.0
s2056,5854.0
s2056,7603.0
s2056,7604.0
s2056,7605.0
s2056,7606.0
s2057,235.0
s2057,7607.0
s2057,7608.0
s2057,2586.0
s2057,667.0
s2057,1928.0
s2057,6395.0
s2057,1326.0
s2057,7609.0
s2057,2071.0
s2057,7610.0
s2058,7611.0
s2060,1571.0
s2060,7228.0
s2060,7612.0
s2060,2240.0
s2061,5872.0
s2061,7613.0
s2061,7614.0
s2061,7615.0
s2061,7616.0
s2061,5469.0
s2061,7617.0
s2061,7618.0
s2061,7619.0
s2061,7620.0
s2062,3670.0
s2062,1047.0
s2062,7621.0
s2062,7622.0
s2062,7623.0
s2062,7624.0
s2062,7625.0
s2062,7626.0
s2062,7627.0
s2062,7628.0
s2062,7629.0
s2066,7630.0
s2066,7631.0
s2066,7632.0
s2066,7633.0
s2066,7634.0
s2066,7635.0
s2066,7636.0
s2066,7637.0
s2066,7638.0
s2068,7639.0
s2068,7640.0
s2068,7641.0
s2068,7642.0
s2068,2850.0
s2068,7643.0
s2072,6150.0
s2072,43.0
s2072,3305.0
s2072,4024.0
s2072,5929.0
s2072,7644.0
s2072,7645.0
s2072,7646.0
s2073,7647.0
s2073,7648.0
s2073,7649.0
s2073,1912.0
s2073,1006.0
s2073,7650.0
s2073,2501.0
s2073,7651.0
s2073,7652.0
s2073,7653.0
s2073,7654.0
s2075,7655.0
s2075,7656.0
s2075,7657.0
s2076,7658.0
s2076,7659.0
s2076,7660.0
s2076,7661.0
s2076,7662.0
s2076,7663.0
s2076,7664.0
s2076,7665.0
s2076,7666.0
s2076,7667.0
s2077,6890.0
s2077,7668.0
s2077,7669.0
s2077,7670.0
s2077,7671.0
s2077,4142.0
s2077,7672.0
s2077,7673.0
s2078,7674.0
s2078,7675.0
s2078,7676.0
s2078,7677.0
s2078,7678.0
s2078,7679.0
s2078,7680.0
s2078,7681.0
s2078,7682.0
s2078,7683.0
s2080,621.0
s2080,1279.0
s2080,7397.0
s2080,3915.0
s2080,7684.0
s2080,7400.0
s2080,7398.0
s2080,251.0
s2080,4581.0
s2080,1497.0
s2080,983.0
s2080,572.0
s2080,2458.0
s2080,7685.0
s2080,7686.0
s2080,7687.0
s2080,625.0
s2081,7688.0
s2081,7689.0
s2081,4168.0
s2081,254.0
s2082,5837.0
s2082,7690.0
s2082,7691.0
s2082,7692.0
s2082,7693.0
s2082,7694.0
s2082,7695.0
s2082,7696.0
s2083,7697.0
s2083,7698.0
s2083,4711.0
s2083,7699.0
s2083,36.0
s2083,7700.0
s2083,7701.0
s2083,7702.0
s2084,1253.0
s2084,7703.0
s2084,7704.0
s2084,7705.0
s2084,7706.0
s2084,7707.0
s2084,7708.0
s2084,7709.0
s2084,7710.0
s2084,7711.0
s2085,7712.0
s2085,7713.0
s2085,7714.0
s2085,4581.0
s2085,2890.0
s2085,7715.0
s2085,7716.0
s2085,7717.0
s2085,7718.0
s2088,7719.0
s2088,7720.0
s2088,7721.0
s2088,5719.0
s2088,7722.0
s2088,7723.0
s2088,7724.0
s2088,7725.0
s2089,7726.0
s2089,7727.0
s2089,7728.0
s2089,7729.0
s2089,7730.0
s2089,7731.0
s2089,1187.0
s2089,1183.0
s2091,7732.0
s2091,7733.0
s2091,7734.0
s2091,7735.0
s2091,7736.0
s2091,7737.0
s2091,7738.0
s2091,7739.0
s2092,7740.0
s2092,7741.0
s2092,7742.0
s2092,7743.0
s2092,7744.0
s2092,7745.0
s2092,7746.0
s2093,7747.0
s2093,7748.0
s2093,7749.0
s2093,4030.0
s2093,7750.0
s2093,7751.0
s2095,1889.0
s2095,7752.0
s2095,7753.0
s2095,7754.0
s2095,7755.0
s2095,7756.0
s2095,7757.0
s2095,7758.0
s2096,7227.0
s2096,7759.0
s2096,7760.0
s2096,1889.0
s2096,7761.0
s2096,7762.0
s2096,7763.0
s2096,7764.0
s2096,7765.0
s2096,7766.0
s2096,7767.0
s2096,7768.0
s2096,7769.0
s2096,7770.0
s2096,7771.0
s2096,7772.0
s2096,7773.0
s2096,7774.0
s2101,4116.0
s2101,43.0
s2101,7775.0
s2101,1255.0
s2101,7776.0
s2101,7777.0
s2101,7778.0
s2101,7779.0
s2101,7780.0
s2101,7781.0
s2101,7782.0
s2104,7656.0
s2104,7783.0
s2104,7784.0
s2104,7785.0
s2104,7786.0
s2104,7787.0
s2104,7788.0
s2104,7789.0
s2105,7790.0
s2105,7791.0
s2105,2557.0
s2105,7792.0
s2105,7793.0
s2105,7794.0
s2105,7795.0
s2105,7796.0
s2108,7797.0
s2108,7798.0
s2108,7519.0
s2108,5111.0
s2108,7799.0
s2108,7800.0
s2108,7801.0
s2108,7802.0
s2108,5595.0
s2108,3047.0
s2109,7803.0
s2109,7804.0
s2109,7805.0
s2109,7806.0
s2109,7807.0
s2111,7808.0
s2111,7809.0
s2111,7283.0
s2111,5572.0
s2111,7810.0
s2111,7811.0
s2111,7812.0
s2111,7813.0
s2111,6140.0
s2111,7814.0
s2112,7815.0
s2112,6316.0
s2112,7816.0
s2112,7817.0
s2112,7818.0
s2112,7819.0
s2112,6118.0
s2112,7820.0
s2112,7821.0
s2116,3265.0
s2116,43.0
s2116,7822.0
s2116,3047.0
s2116,638.0
s2116,7823.0
s2116,2030.0
s2116,7824.0
s2117,7825.0
s2117,233.0
s2117,7826.0
s2117,7827.0
s2117,7828.0
s2117,7829.0
s2117,7830.0
s2117,7831.0
s2118,7832.0
s2118,6901.0
s2118,7833.0
s2118,7834.0
s2118,4103.0
s2118,7835.0
s2118,5219.0
s2118,7836.0
s2118,7837.0
s2118,7838.0
s2121,368.0
s2121,3363.0
s2121,1495.0
s2121,422.0
s2121,2118.0
s2121,7229.0
s2121,6861.0
s2121,7839.0
s2121,7840.0
s2121,7841.0
s2122,1401.0
s2122,7842.0
s2122,1306.0
s2122,1029.0
s2122,7843.0
s2122,3045.0
s2122,7844.0
s2122,7432.0
s2122,702.0
s2122,7845.0
s2122,5403.0
s2127,7846.0
s2127,5255.0
s2127,7847.0
s2127,7848.0
s2127,871.0
s2127,7849.0
s2127,7850.0
s2127,3641.0
s2127,830.0
s2127,7851.0
s2130,7852.0
s2130,7853.0
s2130,7854.0
s2130,2726.0
s2130,7855.0
s2130,7856.0
s2130,7857.0
s2130,3401.0
s2130,7858.0
s2130,7859.0
s2130,7860.0
s2131,7861.0
s2131,2467.0
s2131,233.0
s2131,839.0
s2131,7862.0
s2131,7863.0
s2131,3690.0
s2131,7572.0
s2131,7864.0
s2131,7865.0
s2131,7866.0
s2132,4165.0
s2132,4160.0
s2132,4168.0
s2132,4161.0
s2132,1347.0
s2132,4162.0
s2132,7867.0
s2132,7868.0
s2132,4167.0
s2133,1492.0
s2133,1330.0
s2133,7869.0
s2133,7870.0
s2133,1418.0
s2133,7871.0
s2133,7872.0
s2133,7873.0
s2133,7874.0
s2133,7875.0
s2138,7876.0
s2138,7877.0
s2138,792.0
s2138,7878.0
s2138,7879.0
s2138,7880.0
s2138,7881.0
s2138,5456.0
s2139,4362.0
s2139,7882.0
s2139,7883.0
s2139,6503.0
s2139,7884.0
s2139,763.0
s2139,7885.0
s2139,7886.0
s2139,7887.0
s2139,7888.0
s2140,7889.0
s2140,7890.0
s2140,7891.0
s2140,7892.0
s2140,7893.0
s2140,7894.0
s2140,7895.0
